PMID,Treatment,Diagnosis,Prevention,Mechanism,Transmission,Epidemic Forecasting,Case Report
32245346,0,0,1,0,0,0,0
32495579,1,0,1,0,0,0,0
32836613,0,1,0,0,0,0,0
32732235,0,0,0,1,0,0,0
32431120,0,0,1,0,0,0,0
32293717,0,0,1,0,0,0,0
32526746,0,0,0,0,0,0,1
32811513,1,0,0,1,0,0,0
32397870,0,0,1,0,0,0,0
33066755,0,0,1,0,1,0,0
32954791,0,1,0,0,0,0,0
32112966,0,0,0,0,0,0,1
33069381,0,0,1,0,0,0,0
32745281,0,0,0,0,0,0,1
32931554,1,1,1,0,0,1,0
32820823,1,1,0,0,0,0,0
33061715,0,0,1,0,0,0,0
32425183,0,0,1,0,0,0,0
32904852,0,0,1,0,0,0,0
32017984,1,1,0,0,0,0,0
32501807,0,0,1,0,0,0,0
33049594,1,1,0,1,0,0,0
32878575,0,0,1,0,0,0,0
32542349,0,0,1,0,0,0,0
32721813,1,1,0,1,0,0,0
33026622,0,0,1,0,0,0,0
32675462,0,0,1,0,0,0,0
33006723,0,0,0,0,0,0,1
32912123,0,0,0,1,1,0,0
32932332,0,0,0,0,0,0,1
32835040,0,0,0,1,0,0,0
32296940,0,1,0,0,0,0,0
32523686,0,0,1,0,0,0,0
32928037,0,0,1,0,0,0,0
33043597,1,1,1,0,0,0,0
32306596,0,0,1,0,0,0,0
32188729,0,0,0,1,0,0,0
32164090,1,1,1,0,0,0,0
32582314,0,0,1,0,0,0,0
32266867,1,0,0,1,0,0,0
32804580,1,1,0,0,0,0,0
33045161,0,1,1,0,0,0,0
33017613,1,0,0,0,0,0,0
33071405,0,0,1,0,0,0,0
32164078,1,1,1,0,0,0,0
32682671,1,0,1,0,0,0,0
32831518,1,0,0,1,0,0,0
32679620,1,0,0,1,0,0,0
32503352,0,0,0,1,0,0,0
32420941,0,0,1,0,0,0,0
32654431,0,0,1,0,0,0,0
32507926,0,0,1,0,0,0,0
32226289,1,0,0,0,0,0,0
32835073,0,1,0,0,0,0,0
33041972,1,1,0,0,0,0,0
32882719,1,1,0,0,0,0,0
32680837,0,0,1,0,0,0,0
32838221,0,0,1,0,0,0,0
32613682,0,0,0,0,0,0,1
32050635,1,0,0,0,0,0,0
32699689,0,0,0,0,0,0,1
32762811,0,0,1,0,0,0,0
32647360,1,0,0,1,0,0,0
32640020,0,0,1,0,0,0,0
32848487,0,0,1,0,0,0,0
32531777,0,1,0,0,0,0,0
32877501,1,0,0,0,0,0,0
32502646,0,1,0,0,0,0,0
32375909,1,1,0,0,0,0,0
32719218,1,0,0,0,0,0,0
32783494,0,0,0,0,0,0,1
32573331,0,0,1,0,0,0,0
32838454,0,0,1,0,0,0,0
32864996,0,0,1,0,0,0,0
32659241,0,1,0,0,0,0,0
32844124,0,0,0,1,0,0,0
32649566,0,0,1,0,0,0,0
32712405,0,0,1,0,0,0,0
32513617,0,1,0,0,0,0,0
32566128,0,0,1,0,0,0,0
33039612,0,1,0,0,0,0,0
32808285,0,0,1,0,0,0,0
32561465,1,0,0,1,0,0,0
32443640,0,0,1,0,0,1,0
32741386,0,0,1,0,0,0,0
32837918,0,1,0,0,0,0,0
32593679,0,0,1,0,0,0,0
32830469,0,0,1,0,0,0,0
32713384,0,0,1,0,0,0,0
32790309,1,1,0,1,0,0,0
32980436,0,0,1,0,0,0,0
32837879,0,0,0,0,0,0,1
32405079,0,0,0,0,0,0,1
32904944,1,0,0,1,0,0,0
33037944,0,0,0,0,0,0,1
32660664,0,0,1,0,0,0,0
33059145,0,0,1,0,0,0,0
32538830,0,1,0,0,0,0,0
32492559,0,0,1,0,0,0,0
32779860,1,1,0,0,0,0,0
33077837,1,0,0,1,0,0,0
32765942,1,0,0,1,0,0,0
32753392,0,0,1,0,0,0,0
32651961,1,0,0,0,0,0,0
32691464,0,0,1,0,0,0,0
32353825,0,0,1,0,0,0,0
32723601,0,0,0,0,0,0,1
33045996,0,0,1,0,0,0,0
32957639,0,0,1,0,0,0,0
32448818,1,0,0,1,0,0,0
32882638,1,0,0,0,0,0,0
32790273,0,0,1,0,0,0,0
32247931,0,0,1,0,0,0,0
32753143,0,0,1,0,0,0,0
32757088,0,0,1,0,0,0,0
32571717,1,0,0,0,0,0,0
32821086,1,0,0,1,0,0,0
32687995,0,0,0,0,1,0,0
32760180,0,0,1,0,0,0,0
32689711,0,0,1,0,0,1,0
32578825,1,0,1,0,0,0,0
32965508,1,0,0,1,0,0,0
32516839,1,0,0,0,0,0,0
32431217,1,0,0,1,0,0,0
32619835,0,0,1,0,0,0,0
32253318,1,0,0,0,0,0,0
32649222,0,1,0,0,0,0,0
32948375,0,0,1,0,0,0,0
32862669,0,0,1,0,0,0,0
32483768,0,0,1,0,0,0,0
33051397,1,0,1,0,0,0,0
32306656,1,1,1,0,0,0,0
32714336,1,0,0,1,0,0,0
32597048,1,1,0,0,0,0,0
32376397,1,0,0,0,0,0,0
32773336,0,0,1,0,0,0,0
32343682,0,0,0,0,0,1,0
32401401,0,0,1,0,0,0,0
32657340,0,0,1,0,0,0,0
32452888,1,1,0,0,0,0,0
32838009,0,0,0,0,0,0,1
32900399,0,0,1,0,0,0,0
32811605,0,1,1,0,0,0,0
33012931,1,0,0,0,0,0,0
32638914,0,0,1,0,0,0,0
32269068,0,0,1,0,1,0,0
32554879,1,0,0,0,0,0,0
32860880,0,0,1,0,0,0,0
32619184,0,0,1,0,0,0,0
32610878,0,0,1,0,0,0,0
33059567,1,0,0,0,0,0,0
32812892,0,0,1,0,0,0,0
32125140,1,0,0,0,0,0,0
32959000,0,0,1,0,0,0,0
32554034,0,0,0,0,0,0,1
32824072,1,0,0,1,0,0,0
32989234,0,0,1,0,0,0,0
32654261,0,0,1,0,0,0,0
32392009,0,1,0,0,0,0,0
33747260,0,1,0,0,0,0,0
32701912,0,1,0,0,0,0,0
32607395,0,0,1,0,0,0,0
33058134,0,1,0,0,0,0,0
32826703,0,0,1,0,0,0,0
32547222,0,0,1,0,0,0,0
32405459,0,0,1,0,0,1,0
32528206,0,0,1,0,0,0,0
32938471,1,0,0,0,0,0,0
32609257,1,0,0,0,0,0,0
32755348,1,1,1,0,0,0,0
32882720,1,0,0,0,0,0,0
32375234,0,0,1,0,0,0,0
32357074,1,0,0,0,0,0,0
33060046,0,1,0,0,0,0,0
33043164,1,0,0,0,0,0,0
32552872,1,1,0,0,0,0,0
32582598,0,0,0,0,0,0,1
32834630,0,0,1,0,0,1,0
32399453,0,0,0,0,0,0,1
32369409,0,0,1,0,0,0,0
32549532,0,0,1,0,0,0,0
32838238,1,0,0,0,0,0,0
32456560,0,0,1,0,0,0,0
32516880,0,0,1,0,0,0,0
32702935,0,0,0,0,0,0,1
32957638,0,0,1,0,0,0,0
32327001,0,0,1,0,0,0,0
33077685,1,0,0,1,0,0,0
32880278,0,0,1,0,0,0,0
32386571,1,0,0,1,0,0,0
32677909,0,0,0,0,0,0,1
32478853,0,0,1,0,0,0,0
32837748,0,0,1,0,0,0,0
32687484,1,0,0,1,0,0,0
32785121,1,0,0,0,0,0,0
32815621,1,1,0,0,0,0,0
32676372,1,1,0,0,0,0,0
32881022,0,1,0,0,0,0,0
32679773,0,0,1,0,0,0,0
32882358,0,0,1,0,0,0,0
32860509,1,1,0,0,0,0,0
32656501,1,0,0,0,0,0,0
32959724,0,0,0,0,0,0,1
32755175,0,1,0,0,0,0,0
33052573,0,1,0,1,0,0,0
32882309,0,1,0,0,0,0,0
32839644,0,0,0,0,0,1,0
32494931,1,0,0,0,0,0,0
32802994,1,0,0,0,0,0,0
32544961,0,0,1,0,0,0,0
32668692,1,0,0,1,0,0,0
32523931,0,0,0,0,0,0,1
32493738,0,0,1,0,0,0,0
32573882,1,1,0,0,0,0,0
32365046,0,0,1,0,0,0,0
32447647,0,0,1,0,0,0,0
32827661,1,0,0,1,0,0,0
32798323,0,0,1,0,0,0,0
32341111,1,1,0,0,0,0,0
33023356,1,0,0,1,0,0,0
32883926,0,0,1,0,0,0,0
32910830,1,0,0,0,0,0,0
32488837,0,0,0,1,0,0,0
32641214,1,0,0,1,0,0,0
32400087,0,0,1,0,0,0,0
32449141,0,0,1,0,0,0,0
32679006,1,0,0,1,0,0,0
32770652,0,0,1,0,0,0,0
32691697,1,0,0,1,0,0,0
33039221,0,0,1,0,0,0,0
32434888,0,0,0,1,0,0,0
32387502,0,0,1,0,0,0,0
33021362,1,1,0,0,0,0,0
32462501,0,1,0,0,0,0,0
32587077,1,0,0,0,0,0,0
32675312,1,0,0,1,0,0,0
32990149,1,1,0,0,0,0,0
32836367,0,0,1,0,0,0,0
32231392,0,0,0,0,0,1,0
32229322,0,1,0,0,0,0,0
32399501,0,0,1,0,0,0,0
32019667,0,0,1,0,1,0,0
32993015,1,0,0,1,0,0,0
32486011,0,0,1,0,0,1,0
32677498,1,0,1,0,0,0,0
32859733,1,1,0,0,0,0,0
32255382,0,1,0,0,0,0,0
33006559,0,0,1,0,0,0,0
33054027,1,1,0,1,0,0,0
32749094,1,0,0,1,0,0,0
32776022,1,0,0,1,0,0,0
32525005,1,0,0,1,0,0,0
32982336,1,0,0,0,0,0,0
32515168,1,0,0,1,0,0,0
32908705,1,0,0,0,0,0,0
33053060,0,0,1,0,0,0,0
32902783,1,1,0,0,0,0,0
32774998,1,0,0,0,0,0,0
32961440,1,0,0,1,0,0,0
32834641,0,1,0,0,0,0,0
32705975,0,0,1,0,0,0,0
33002521,1,0,0,0,0,0,0
32376359,1,0,0,0,0,0,0
32322046,1,0,0,0,0,0,0
32904485,0,0,1,0,0,0,0
32943872,1,0,0,0,0,0,0
32409486,1,0,0,0,0,0,0
33054436,1,0,0,1,0,0,0
32670524,1,1,0,0,0,0,0
32979436,1,0,0,1,0,0,0
32752936,1,0,0,1,0,0,0
32786309,0,1,0,1,0,0,0
32941803,1,0,0,1,0,0,0
32605278,1,0,0,1,0,0,0
32668047,0,0,1,0,0,0,0
32338071,0,0,1,0,0,0,0
32518172,1,0,0,1,0,0,0
32596912,0,0,1,0,0,0,0
32502693,0,0,1,0,0,0,0
32599017,0,0,0,0,0,0,1
32327758,0,0,0,1,0,0,0
32850225,0,0,1,0,0,0,0
32728460,0,0,1,0,0,0,0
32795303,0,0,1,0,0,0,0
32825713,1,0,0,1,0,0,0
32882075,0,0,1,0,0,0,0
32409150,1,0,0,0,0,0,0
32385126,0,0,1,0,0,0,0
32712309,1,1,0,0,0,0,0
32611792,0,1,1,0,0,0,0
32702051,0,0,1,0,0,1,0
32464409,0,0,1,0,0,0,0
32397844,0,1,0,0,0,0,0
32993804,1,0,0,0,0,0,0
32371555,1,0,0,0,0,0,0
32895195,1,1,0,0,0,0,0
32495574,1,0,0,0,0,0,0
32809121,0,0,1,0,0,0,0
32532755,0,0,1,0,0,0,0
32389163,0,0,1,0,0,0,0
32773332,0,0,0,1,0,0,0
33075725,0,1,0,0,0,0,0
32386014,0,1,0,0,0,0,0
32894803,1,1,0,0,1,0,0
32348233,0,0,0,0,0,0,1
32239522,0,0,0,1,0,0,0
32815514,0,0,1,0,0,1,0
32959711,0,0,1,0,0,0,0
32698853,1,0,0,1,0,0,0
32251543,0,0,1,0,0,0,0
33032170,1,0,0,1,0,0,0
32375150,0,0,0,0,0,0,1
32387470,1,0,0,1,0,0,0
32437576,0,1,0,0,0,0,0
32371988,0,0,1,0,0,0,0
32660185,1,1,0,1,0,0,0
33044323,0,1,1,0,0,0,0
32149769,1,0,0,0,0,0,0
32468413,1,0,0,0,0,0,0
32399950,0,0,0,0,0,0,1
32250385,0,1,0,0,0,0,0
32983543,0,1,0,0,0,0,0
32344440,0,0,1,0,0,0,0
32340614,0,0,1,0,0,0,0
32921917,0,0,1,0,0,0,0
32542934,0,1,1,0,0,0,0
32871849,0,0,1,0,0,0,0
32885463,1,1,0,0,0,0,0
32699676,0,0,1,0,0,0,0
32243697,0,0,0,0,0,0,1
33040467,0,1,0,0,0,0,0
32669941,1,0,1,0,0,0,0
32910321,0,0,0,0,0,0,1
32729850,0,1,0,0,0,0,0
32423323,0,0,1,0,0,0,0
32853295,0,0,1,0,1,1,0
32409215,0,1,0,0,0,0,0
32847471,1,0,0,1,0,0,0
32792166,0,0,1,0,0,0,0
32347566,0,0,1,0,0,0,0
32847641,0,0,1,0,0,0,0
32511678,1,0,0,1,0,0,0
32580532,0,0,1,0,1,0,0
32383431,0,0,1,0,0,0,0
32621881,1,1,0,0,0,0,0
32788768,0,1,1,0,0,0,0
32988837,0,0,1,0,0,0,0
32875598,1,0,0,1,0,0,0
32801291,0,0,0,0,0,0,1
32392624,0,0,1,0,0,0,0
32464333,0,1,0,0,0,0,0
32724831,1,1,0,1,0,0,0
32936949,1,0,1,0,0,0,0
32420932,0,0,1,0,0,0,0
32434133,0,1,0,1,0,0,0
32702298,1,0,0,0,0,0,0
32562843,1,0,0,1,0,0,0
32565842,0,0,1,0,0,1,0
32522632,0,0,0,0,0,0,1
32959618,0,0,1,0,1,0,0
32753393,0,0,1,0,0,0,0
32007145,0,0,0,1,0,0,0
32529737,1,0,0,0,0,0,0
32118390,0,0,0,1,1,0,0
32933464,0,0,1,0,1,0,0
32554423,0,0,0,0,0,0,1
32552361,1,0,0,1,0,0,0
32400362,1,1,0,0,0,0,0
32900744,0,0,0,0,0,0,1
32718896,0,1,0,0,0,0,0
33012859,0,1,1,0,0,0,0
32968307,0,0,1,0,0,0,0
32353347,0,0,1,0,1,0,0
32735849,1,0,0,1,0,0,0
33077981,0,0,1,0,0,0,0
32775781,0,1,0,0,0,0,0
32953949,0,1,0,0,0,0,0
32838352,1,1,0,0,0,0,0
32706092,0,0,1,0,0,0,0
32919067,0,0,0,1,0,0,0
33067768,0,1,0,0,0,0,0
32982019,0,0,1,0,0,1,0
32518941,1,0,0,1,0,0,0
32641783,0,1,1,0,0,0,0
32834511,0,0,1,0,1,0,0
32462282,1,0,0,1,0,0,0
32677386,0,0,0,0,0,0,1
32532348,0,1,0,0,0,0,0
32242790,0,0,1,0,0,0,0
32978602,1,1,0,0,0,0,0
32608335,0,1,0,0,0,0,0
32286679,1,1,1,0,0,0,0
32343415,1,0,0,1,0,0,0
33079612,1,0,0,0,0,0,0
32940328,0,1,0,0,0,0,0
32035428,0,0,1,0,0,0,0
32339561,0,0,1,0,0,0,0
32563019,0,1,0,0,0,0,0
32220208,0,0,0,0,0,0,1
32556649,0,0,0,0,0,0,1
32766542,1,1,0,0,0,0,0
33024752,0,1,0,0,0,0,0
32767265,1,1,0,0,0,0,0
32501751,0,0,0,0,0,0,1
32755836,1,0,0,0,0,0,0
32431286,0,0,1,0,0,0,0
32353398,1,1,0,0,0,0,0
33023602,0,0,0,1,0,0,0
32842900,0,0,1,0,0,0,0
32980331,0,0,1,0,1,0,0
33061551,0,0,0,0,0,0,1
32525402,0,0,0,0,0,0,1
32673060,1,0,0,0,0,0,0
32509258,1,1,0,0,0,0,0
32429235,0,0,0,1,0,0,0
32317432,0,0,1,0,0,0,0
33068293,1,0,0,0,0,0,0
33035601,0,1,1,0,1,0,0
32564046,1,0,0,1,0,0,0
32811514,0,0,0,1,0,0,0
32828561,0,0,1,0,0,0,0
32537615,0,0,1,0,0,0,0
33078369,1,0,0,1,0,0,0
33066750,1,1,0,0,0,0,0
32471884,1,1,0,0,0,0,0
32665751,0,0,1,0,0,0,0
32888369,0,0,1,0,0,0,0
32777050,0,0,1,0,0,0,0
32842085,0,0,1,0,0,0,0
32453077,0,0,0,0,0,0,1
32416679,1,0,0,1,0,0,0
32952439,0,0,1,0,0,0,0
32534320,0,0,1,0,0,0,0
32981760,0,0,1,0,0,0,0
32495027,1,1,0,1,0,0,0
32548209,0,1,0,0,0,0,0
32738546,0,0,1,0,0,0,0
32628223,1,0,0,0,0,0,0
32323011,0,1,0,0,0,0,0
32745596,1,1,0,0,0,0,0
32626559,0,0,0,1,0,0,0
32654098,1,0,0,0,0,0,0
32834373,0,0,1,0,0,0,0
32790776,0,0,1,0,0,0,0
32594652,0,0,1,0,0,0,0
32890939,1,1,0,0,0,0,0
32849309,1,0,0,1,0,0,0
33067188,0,0,1,0,0,0,0
32710359,1,1,0,0,0,0,0
32942671,1,0,0,1,0,0,0
32721181,1,0,0,1,0,0,0
32970870,0,1,0,0,0,0,0
32731284,1,0,0,0,0,0,0
32655128,0,0,1,0,0,0,0
32471278,1,0,0,0,0,0,0
32403261,0,0,1,0,0,0,0
32624404,0,0,1,0,0,1,0
32757499,0,0,1,0,0,0,0
32724561,0,0,0,0,0,0,1
32275260,0,0,1,0,1,0,0
32987040,0,0,1,0,0,0,0
32344438,0,0,1,0,0,0,0
32365353,0,0,0,1,0,0,0
32404436,0,0,0,1,0,0,0
32661507,1,0,1,0,0,0,0
32921707,0,1,0,0,0,0,0
33021052,0,0,1,0,0,0,0
32372072,0,0,1,0,0,0,0
32362504,1,0,0,0,0,0,0
32818948,0,0,1,0,0,0,0
32311668,1,1,1,0,0,0,0
32648153,1,0,0,0,0,0,0
32732744,0,0,0,0,0,0,1
32845861,0,1,0,0,0,0,0
32219814,1,1,1,0,0,0,0
32578696,1,0,1,0,0,0,0
32948987,0,1,0,0,0,0,0
32376987,1,0,0,1,0,0,0
33071090,0,0,1,0,0,0,0
32829535,0,0,1,0,0,0,0
32726134,1,1,0,0,0,0,0
32806897,1,1,0,0,0,0,0
32885905,1,1,0,0,0,0,0
33057007,1,0,0,1,0,0,0
32878732,0,0,1,0,0,0,0
32499832,1,0,0,0,0,0,0
32304276,1,0,0,1,0,0,0
32404477,1,0,0,1,0,0,0
32993453,1,0,0,0,0,0,0
32470162,0,0,0,0,0,0,1
32946270,1,1,0,0,0,0,0
32721799,1,0,0,1,0,0,0
32958067,0,0,0,0,0,0,1
32876222,1,0,0,0,0,0,0
32467452,0,0,0,0,0,0,1
32385568,0,0,1,0,0,0,0
32391664,0,1,0,0,0,0,0
32305557,0,1,0,0,0,0,0
33015107,0,0,0,0,0,0,1
32602344,0,0,1,0,0,0,0
32925832,0,0,1,0,0,0,0
32556161,0,0,1,0,0,0,0
32913847,1,1,0,1,0,0,0
32743639,1,0,0,1,0,0,0
32389941,0,0,1,0,0,0,0
32998066,0,0,1,0,0,0,0
32191830,0,0,1,0,0,0,0
32794035,0,1,1,0,0,0,0
32565272,0,0,1,0,0,0,0
32922852,0,1,0,0,0,0,0
32367576,0,0,1,0,1,0,0
33073335,1,0,0,0,0,0,0
33040454,0,0,1,0,0,0,0
32618530,0,0,0,0,0,0,1
32749606,0,1,0,0,0,0,0
32240128,0,1,1,0,1,0,0
32304435,0,0,1,0,0,0,0
32577901,0,1,0,0,0,0,0
32358568,0,0,1,0,0,0,0
32966801,1,0,0,1,0,0,0
32427142,0,0,1,0,0,0,0
32112072,0,0,0,0,0,0,1
32748634,1,0,0,1,0,0,0
32668803,1,0,0,0,0,0,0
32968681,0,0,1,0,0,0,0
32734561,1,0,1,0,0,0,0
32528817,0,0,1,0,0,0,0
33030740,0,0,1,0,1,0,0
32678588,1,0,0,1,0,0,0
33061797,0,1,1,0,1,0,0
33043037,1,0,0,1,0,0,0
32593418,1,1,0,1,0,0,0
32754408,1,0,0,0,0,0,0
32684109,1,0,0,1,0,0,0
32802622,1,1,0,0,0,0,0
32837240,0,0,1,0,0,1,0
32596902,0,0,1,0,0,0,0
32883174,0,1,0,0,0,0,0
33034718,0,0,0,0,1,0,0
32977019,0,0,1,0,0,0,0
32835900,0,0,1,0,0,0,0
32935084,0,0,0,0,0,1,0
32766285,1,1,0,0,0,0,0
32422287,0,0,0,0,0,0,1
32653701,0,0,1,0,0,0,0
32463179,1,0,0,0,0,0,0
32802996,0,0,1,0,0,0,0
32572561,0,1,0,0,0,0,0
31967321,0,0,0,1,1,0,0
32733487,1,0,0,1,0,0,0
32783337,0,0,1,0,0,0,0
32389195,0,0,1,0,0,0,0
32731331,1,0,0,1,0,0,0
32641902,0,0,1,0,0,0,0
32936443,0,0,1,0,0,0,0
32518785,0,0,0,0,0,0,1
32491073,1,0,0,1,0,0,0
32864472,0,1,0,0,0,0,0
33039233,0,1,0,0,0,0,0
32984561,0,0,0,0,0,0,1
32772412,0,0,1,0,0,0,0
32709482,1,0,1,0,0,0,0
32195698,1,1,0,1,0,0,0
32232423,0,0,1,0,0,0,0
33058538,0,0,1,0,1,0,0
32703158,0,1,0,0,0,1,0
32918236,1,0,0,1,0,0,0
32365891,0,0,1,0,0,0,0
32483687,0,1,0,1,0,0,0
32409750,0,0,1,0,0,0,0
32836886,0,0,1,0,0,0,0
32609429,0,1,0,0,0,0,0
32404210,0,0,1,0,0,0,0
32381022,0,0,1,0,0,0,0
32702098,1,0,0,1,0,0,0
32467284,0,0,0,1,0,0,0
32881007,1,0,0,0,0,0,0
32727485,1,1,0,1,0,0,0
32864604,0,0,1,0,0,0,0
32981130,0,0,0,1,0,0,0
32872641,1,0,0,1,0,0,0
32768974,1,1,0,1,0,0,0
32396767,1,0,0,1,0,0,0
32881895,1,0,0,0,0,0,0
32905186,1,0,1,1,0,0,0
32974373,1,1,0,1,0,0,0
32289214,0,0,1,0,0,0,0
32683753,1,1,0,1,0,0,0
33063854,0,0,1,0,0,0,0
32445776,0,0,1,0,0,0,0
32714890,0,0,1,0,0,0,0
32588535,0,0,0,1,0,0,0
32357808,1,1,0,0,0,0,0
32267109,0,1,1,0,0,0,0
33013745,0,1,0,0,0,0,0
32577087,0,1,0,0,0,0,0
32775784,0,0,1,0,0,0,0
32692874,1,0,0,0,0,0,0
32363136,1,0,0,1,0,0,0
32356777,0,0,1,0,0,0,0
32867852,1,0,1,0,0,0,0
32458551,0,0,1,0,0,0,0
32259130,0,1,1,0,0,0,0
32366488,0,0,1,0,1,0,0
32928561,0,0,1,0,0,0,0
33078675,1,0,0,1,0,0,0
32946524,1,1,0,0,0,0,0
32322988,1,0,1,0,0,0,0
32640747,1,0,0,1,0,0,0
32618968,0,1,1,0,0,0,0
32864409,0,0,1,0,1,0,0
32875281,0,0,1,0,0,0,0
32931069,1,1,0,0,0,0,0
32890979,0,0,0,1,0,0,0
32935808,1,1,0,0,0,0,0
32415918,0,0,1,0,0,0,0
32885022,0,0,1,0,0,0,0
32782913,0,1,1,0,0,0,0
32915650,1,1,0,1,0,0,0
32838274,0,1,0,0,0,0,0
32664505,1,0,0,0,0,0,0
32474885,1,0,0,1,0,0,0
32475223,1,0,0,1,0,0,0
32761124,0,1,0,0,0,0,0
33075219,0,1,0,0,0,0,0
32983416,0,0,1,0,0,1,0
33038922,0,0,1,0,0,0,0
32418489,0,0,1,0,0,0,0
33034585,0,0,1,0,0,0,0
32852587,0,1,0,0,0,0,0
33009966,0,0,0,0,0,0,1
32695791,1,0,0,0,0,0,0
32810386,0,0,1,0,0,0,0
32425328,0,0,1,0,0,0,0
32614768,0,0,1,0,0,0,0
32277878,0,0,1,0,0,0,0
33020352,0,0,1,0,0,0,0
32865586,0,0,1,0,0,0,0
32898894,0,0,1,0,0,0,0
32983288,0,0,1,0,0,0,0
32507883,1,0,0,1,0,0,0
32672531,0,0,1,0,0,0,0
32821939,1,0,0,0,0,0,0
32581069,0,0,1,0,0,0,0
32890526,0,0,1,0,0,0,0
33072093,1,0,0,1,0,0,0
32787597,1,1,0,0,0,0,0
32650969,1,1,1,0,0,0,0
32777170,1,0,0,0,0,0,0
32985717,0,0,1,0,0,0,0
33043317,0,0,1,0,0,0,0
32663601,0,1,0,0,0,0,0
32940573,1,0,1,1,0,0,0
32346470,0,0,1,0,0,0,0
32374026,0,0,1,0,0,0,0
32505172,0,1,0,0,0,0,0
32796323,0,0,1,0,1,0,0
32756980,0,0,0,0,0,0,1
32836364,0,0,1,0,0,0,0
32125128,0,0,1,0,1,1,0
32861333,1,1,0,0,0,0,0
32660402,1,0,0,1,0,0,0
32546725,1,1,0,0,0,0,0
32202401,0,0,1,0,0,0,0
32801630,0,0,1,0,0,0,0
32948990,0,0,1,0,0,0,0
32429450,0,0,1,0,0,0,0
32758307,0,0,1,0,0,0,0
32353720,0,0,0,0,1,0,0
32994657,0,1,0,0,0,0,0
33001040,1,1,0,0,0,0,0
32696759,1,0,0,1,0,0,0
32678672,0,0,1,0,0,0,0
32369217,0,0,0,0,1,0,0
32277367,1,0,0,0,0,0,0
32384159,0,0,1,0,0,0,0
32842089,0,0,1,0,0,0,0
32715448,0,0,1,0,0,0,0
32838277,0,1,0,0,0,0,0
33053155,1,0,0,0,0,0,0
32837954,1,0,0,1,0,0,0
32767852,0,0,1,0,0,0,0
32403242,1,1,0,0,0,0,0
32864590,0,1,0,0,0,0,0
32505692,0,1,0,1,0,0,0
32802142,1,0,0,1,0,0,0
32739998,0,0,1,0,0,0,0
32400049,1,1,0,0,0,0,0
32708870,0,1,0,0,0,0,0
32778630,0,0,0,0,0,0,1
32719683,1,0,0,0,0,0,0
32364677,0,0,0,0,0,0,1
33015705,0,0,1,0,0,0,0
32834983,0,0,1,0,0,0,0
32750664,0,1,0,0,0,0,0
32385055,0,0,1,0,0,0,0
32950075,0,0,1,0,0,0,0
32641443,0,0,0,0,0,0,1
32611979,1,1,0,0,0,0,0
32344310,1,0,0,0,0,0,0
32944456,0,0,1,0,0,0,0
32775582,0,0,0,1,0,0,0
32949777,0,0,1,0,0,0,0
32342200,0,0,1,0,0,0,0
32766088,0,0,1,0,0,0,0
32808988,1,0,0,0,0,0,0
32870139,0,1,0,0,0,0,0
32910456,1,1,0,0,0,0,0
32404898,1,0,0,1,0,0,0
32885663,0,1,1,0,0,0,0
32716898,0,0,1,0,0,0,0
32650189,0,0,1,0,0,0,0
32745072,0,0,1,0,0,0,0
33019877,0,0,1,0,0,0,0
32748122,1,1,0,0,0,0,0
33071996,0,1,0,1,0,0,0
32789869,1,1,0,0,0,0,0
32292634,1,0,0,0,0,0,0
32372892,0,0,1,0,0,0,0
33051976,1,1,0,0,0,0,0
32987502,0,0,0,1,0,0,0
32877495,1,0,0,0,0,0,0
33022336,0,0,1,0,0,0,0
32360351,0,0,1,0,0,0,0
32618466,0,0,1,0,0,0,0
32507557,0,0,1,0,0,0,0
33013251,1,0,0,0,0,0,0
32427279,1,0,0,0,0,0,0
33042151,1,0,0,1,0,0,0
32981683,0,0,0,1,0,0,0
32654082,1,0,0,0,0,0,0
32313885,1,0,0,0,0,0,0
32767137,0,0,1,0,0,0,0
32609390,0,1,0,0,0,0,0
32191587,0,1,0,1,0,0,0
32579100,0,0,0,1,0,0,0
32088679,1,1,0,0,1,0,0
32798468,1,0,0,0,0,0,0
32868631,0,0,1,0,0,0,0
32806935,0,0,1,0,0,0,0
32759013,1,0,0,0,0,0,0
32774918,1,1,1,0,0,0,0
32398903,0,0,1,0,0,0,0
32900674,0,0,1,0,0,0,0
32531138,1,0,0,0,0,0,0
32473976,0,0,0,1,0,0,0
33070224,0,0,1,0,0,0,0
32304466,0,0,0,0,1,0,0
32938445,1,1,0,0,0,0,0
32934461,0,0,1,0,0,0,0
32187007,0,0,1,0,1,0,0
32610401,1,0,0,0,0,0,0
32654267,1,1,0,1,1,0,0
32390523,0,0,1,0,0,0,0
32329337,0,0,1,0,0,0,0
32987517,0,0,1,0,0,0,0
32493466,0,0,1,0,1,0,0
32350871,0,1,1,0,1,0,0
32641059,1,1,1,0,1,0,0
33043603,0,1,0,0,0,0,0
33060041,1,0,0,0,0,0,0
33014710,0,0,0,0,0,0,1
33029559,0,0,0,1,0,0,0
32897885,1,1,0,0,0,0,0
32362314,1,0,0,1,0,0,0
32731774,0,0,1,0,0,0,0
32353597,1,0,0,1,0,0,0
33015096,0,0,1,0,0,0,0
32525098,0,0,1,0,0,0,0
32493740,1,0,0,0,0,0,0
33043143,1,1,0,0,0,0,0
32421703,1,1,0,0,0,0,0
33063824,0,1,0,0,0,0,0
32468230,0,0,0,0,0,0,1
32511867,1,0,0,0,0,0,0
