PMID,Treatment,Diagnosis,Prevention,Mechanism,Transmission,Epidemic Forecasting,Case Report
32397008,0,0,1,0,0,0,0
33039144,0,0,0,0,0,0,1
32554923,1,0,0,1,0,0,0
32838449,0,0,1,0,0,0,0
32769754,0,0,1,0,0,0,0
32927793,0,0,1,0,0,0,0
32500608,0,0,1,0,0,0,0
32393111,0,0,1,0,1,0,0
32634830,1,1,0,0,0,0,0
32662037,0,0,1,0,0,0,0
32379502,0,0,1,0,0,1,0
32992052,0,0,0,0,0,0,1
32619595,0,0,1,0,0,0,0
32682930,1,0,0,0,0,0,0
32827813,0,0,0,0,1,0,0
32257537,1,0,0,0,0,0,0
32738585,1,1,0,0,0,0,0
32677708,0,0,1,0,0,0,0
33076591,0,0,1,0,1,0,0
32986836,0,0,1,0,0,0,0
32839755,0,0,1,0,0,0,0
32194034,0,0,1,0,0,0,0
32977571,0,0,1,0,0,0,0
32736237,1,0,0,0,0,0,0
32838040,0,0,1,0,0,0,0
32871977,1,0,0,0,0,0,0
32497413,0,0,1,0,0,0,0
32723797,0,0,0,1,1,0,0
32706299,0,0,1,0,0,0,0
32023685,1,0,0,0,0,0,0
32874038,0,0,1,0,0,0,0
33035774,0,0,0,0,0,0,1
33046317,1,1,0,0,0,0,0
32612204,0,0,1,0,0,1,0
32335169,1,0,0,0,0,0,0
32726185,0,0,1,0,0,1,0
32589990,0,0,1,0,0,0,0
32357381,0,1,0,0,0,0,0
32501134,0,0,1,0,0,0,0
33040399,0,0,1,0,0,0,0
32730619,1,1,0,0,0,0,0
32395964,1,1,0,0,0,0,0
32271457,0,0,1,0,1,0,0
32469263,0,0,0,0,0,0,1
32904988,0,0,1,0,0,0,0
32299783,0,0,1,0,1,0,0
32660678,0,0,1,0,0,0,0
32901577,1,0,0,1,0,0,0
32938299,1,1,0,1,0,0,0
32910469,1,0,0,1,0,0,0
32931758,0,0,1,0,0,0,0
32773286,0,0,1,0,0,0,0
32433321,0,0,1,0,0,0,0
32412909,0,0,1,0,0,0,0
32388472,0,1,0,0,0,0,0
32794435,1,1,0,0,0,0,0
32784499,1,0,0,0,0,0,0
32720704,0,1,0,0,0,0,0
32715660,1,1,0,0,0,0,0
32912996,1,0,1,0,0,0,0
32268390,0,0,1,0,0,0,0
32762746,0,1,0,0,0,0,0
32324366,1,0,0,0,0,0,0
32943497,1,0,0,1,0,0,0
32576345,1,1,0,1,0,0,0
32286675,0,0,1,0,0,0,0
32423293,0,0,1,0,0,0,0
32918696,1,1,0,0,0,0,0
32654378,1,0,0,1,0,0,0
33024368,1,0,0,0,0,0,0
32609235,0,0,1,0,0,0,0
32679148,1,0,0,1,0,0,0
32496339,0,1,0,0,0,0,0
32573433,1,0,0,1,0,0,0
32378737,1,0,0,0,0,0,0
32853893,1,0,1,0,0,0,0
33003939,0,0,0,0,0,1,0
32750187,1,0,0,1,0,0,0
32991426,1,1,0,0,0,0,0
32586958,0,0,0,0,0,0,1
32654024,0,0,1,0,0,0,0
32574897,0,0,1,0,0,0,0
32830642,0,0,0,0,0,0,1
32209163,0,0,0,0,0,0,1
32605666,0,1,0,0,0,0,0
32730213,0,1,0,0,0,0,0
32292842,0,0,1,0,0,0,0
32471334,1,0,0,1,0,0,0
32443459,0,1,0,0,0,0,0
32675531,0,0,1,0,0,0,0
32432787,0,0,0,0,0,0,1
32780783,1,0,0,1,0,0,0
32306500,0,0,0,1,0,0,0
32696011,1,1,0,0,0,0,0
32355546,0,1,0,0,0,0,0
32905072,1,1,0,0,0,0,0
32794113,1,1,0,0,0,0,0
32556143,1,0,0,0,0,0,0
32361152,0,0,1,0,0,0,0
33021131,1,1,0,0,0,0,0
32621339,0,0,1,0,0,0,0
32955715,0,0,1,0,0,0,0
33015819,1,0,0,0,0,0,0
33060304,0,1,0,0,0,0,0
32545799,1,0,0,1,0,0,0
33050459,1,0,0,1,0,0,0
32829511,1,0,0,0,0,0,0
33043050,1,0,0,1,0,0,0
32750141,1,0,0,1,0,0,0
32777227,0,0,1,0,0,0,0
32534467,1,0,0,1,0,0,0
32639262,0,0,1,0,0,0,0
32470601,0,0,0,0,0,0,1
32513393,0,0,1,0,0,1,0
32484443,0,0,1,0,0,0,0
32861275,1,1,0,0,0,0,0
32448084,0,1,0,0,0,0,0
33004102,0,0,1,0,0,0,0
32653475,1,0,0,0,0,0,0
32967639,0,0,1,0,0,1,0
32539267,0,0,0,0,0,0,1
32575140,1,0,0,0,0,0,0
32786709,1,0,0,1,0,0,0
32938502,0,0,1,0,0,0,0
32910817,0,1,0,0,0,0,0
32798922,1,1,0,0,0,0,0
32442294,1,0,0,1,0,0,0
32992693,1,0,0,0,0,0,0
32814572,0,0,1,0,1,0,0
32338017,0,0,1,0,0,0,0
32758635,1,1,0,0,0,0,0
32362642,0,0,1,0,0,0,0
32362646,0,0,1,0,0,0,0
32766543,0,0,0,0,0,0,1
32933762,1,1,0,0,0,0,0
32679347,0,0,0,0,0,0,1
32755425,1,1,0,1,0,0,0
32991710,0,0,1,0,0,0,0
32799740,0,0,1,0,0,0,0
32675713,0,1,1,0,0,0,0
32316712,0,0,1,0,0,0,0
33064694,1,1,0,0,0,0,0
32551214,0,0,0,0,0,0,1
33052386,1,0,1,0,0,0,0
32360941,0,0,1,0,0,1,0
32832740,1,1,0,0,0,0,0
32470604,0,0,0,0,0,0,1
33034780,1,0,0,1,0,0,0
33050019,1,1,0,1,0,0,0
32344422,0,0,1,0,0,0,0
32978919,0,1,1,0,0,0,0
32547882,0,1,0,0,0,0,0
32503874,1,0,0,0,0,0,0
32974267,0,1,0,0,0,0,0
32298035,0,0,1,0,0,0,0
32785004,0,0,1,0,0,0,0
32574230,0,0,1,0,1,0,0
31996437,0,0,0,1,1,0,0
32534910,0,0,0,0,0,0,1
32214086,0,0,1,0,1,0,0
32732660,0,0,1,0,0,0,0
33015942,0,0,0,0,0,0,1
32835458,0,0,1,0,0,0,0
32643111,1,0,1,0,0,0,0
32345864,1,0,1,0,0,0,0
32540736,1,1,0,0,0,0,0
32967861,0,0,1,0,0,0,0
32529952,1,0,0,1,0,0,0
32845042,1,1,0,0,0,0,0
33041533,0,1,0,0,0,0,0
32622469,1,0,0,0,0,0,0
32455617,0,0,0,0,0,1,0
32889957,0,0,0,0,0,0,1
32964205,1,1,0,0,0,0,0
32837671,0,0,0,0,0,0,1
32443476,0,0,0,0,0,1,0
32734556,1,1,0,0,0,0,0
32794161,0,0,1,0,0,1,0
33049388,0,1,0,0,0,0,0
32758266,1,0,0,0,0,0,0
32560071,0,0,1,0,0,0,0
32362644,1,0,0,0,0,0,0
32580564,0,0,1,0,0,0,0
32467031,0,0,1,0,0,0,0
32313588,0,0,0,0,0,0,1
32876538,1,0,0,1,0,0,0
32960737,0,0,1,0,1,0,0
32947052,1,1,0,0,0,0,0
32837785,0,0,1,0,0,0,0
32736597,1,0,0,0,0,0,0
32271602,0,1,0,0,0,0,0
32344770,0,0,1,0,0,0,0
32362433,0,0,1,0,0,0,0
32292527,0,0,1,0,1,0,0
32747597,0,0,0,0,0,0,1
32617403,0,0,1,0,0,0,0
33042377,0,0,1,0,0,0,0
32686248,1,0,0,1,0,0,0
32404652,0,0,1,0,0,0,0
32864632,0,0,1,0,0,0,0
32352081,1,0,0,0,0,0,0
32359101,1,0,0,1,0,0,0
32189081,0,1,0,0,0,1,0
33055061,1,1,0,0,0,0,0
32707538,0,0,1,0,0,0,0
32571007,1,0,0,0,0,0,0
33009672,0,0,1,0,0,0,0
32498262,1,1,0,0,0,0,0
32622075,0,0,1,0,0,0,0
32692647,1,0,0,1,0,0,0
33051751,0,0,0,0,0,0,1
32418181,1,0,0,0,0,0,0
32417555,0,1,0,0,0,0,0
32426229,0,0,0,0,0,0,1
32335407,0,0,1,0,1,0,0
32668026,0,0,1,0,0,0,0
32170559,0,0,0,0,0,0,1
32643469,1,1,0,0,0,0,0
32670920,0,0,1,0,0,0,0
32370466,0,1,0,0,0,0,0
33070412,0,0,1,0,0,0,0
32646234,0,1,0,0,0,0,0
32383149,0,0,1,0,0,0,0
33072703,1,1,0,0,0,0,0
32841599,1,0,0,1,0,0,0
32809036,0,1,0,0,0,0,0
32302000,0,1,0,0,0,0,0
32298982,0,0,0,0,0,1,0
32982065,0,0,1,0,0,0,0
32820248,1,0,0,1,0,0,0
32958009,1,0,0,0,0,0,0
32981112,0,1,0,1,0,0,0
33048786,1,0,0,0,0,0,0
32392461,0,1,0,0,0,0,0
32986926,0,0,0,1,0,0,0
32837733,0,0,1,0,0,0,0
32156330,0,1,0,0,0,0,0
32473781,0,0,1,0,0,0,0
33049937,0,0,0,1,0,0,0
32674701,0,0,1,0,0,0,0
32710732,0,0,1,0,1,0,0
32725858,0,0,1,0,0,0,0
32441786,1,1,0,0,0,0,0
32475003,0,0,1,0,0,0,0
33015836,1,0,0,1,0,0,0
32734526,0,0,1,0,0,0,0
32381264,1,1,0,0,0,0,0
32726238,1,0,0,0,0,0,0
32703036,1,1,1,0,0,0,0
32391369,1,0,0,0,0,0,0
32268455,0,0,1,0,0,0,0
32826719,0,0,1,0,0,0,0
32837497,0,0,1,0,0,0,0
32566237,0,0,0,0,0,0,1
33080267,1,0,0,1,0,0,0
32483442,1,1,0,0,0,0,0
32459192,0,1,0,0,0,0,0
32821637,0,1,0,0,0,0,0
32500438,0,0,1,0,0,0,0
32354734,0,0,1,0,0,0,0
32923694,0,0,1,0,0,0,0
33050376,1,0,0,1,0,0,0
32829989,0,0,0,0,0,0,1
32656548,0,0,1,0,0,0,0
32748124,1,0,0,1,0,0,0
32834912,0,0,1,0,0,1,0
32665786,1,0,1,1,0,0,0
32553448,0,0,1,0,0,1,0
33020836,1,0,0,0,0,0,0
32614385,1,0,0,0,0,0,0
32360580,1,0,0,1,0,0,0
32779737,0,0,0,0,0,0,1
32876925,0,0,1,0,0,0,0
32267833,0,1,0,0,0,0,0
33058220,1,1,0,0,0,0,0
32992245,1,0,0,1,0,0,0
32425714,0,0,1,0,0,0,0
33044601,1,1,0,0,0,0,0
33027151,0,0,1,0,0,0,0
32425428,0,0,1,0,0,0,0
32600951,1,0,0,0,0,0,0
32759839,1,0,0,1,0,0,0
32755212,0,1,0,0,0,0,0
32713127,1,0,0,1,0,0,0
32913057,0,0,1,0,0,0,0
33076514,1,0,1,0,0,0,0
32921725,0,1,0,0,0,0,0
32316713,0,1,0,0,0,0,0
32305384,0,0,1,0,0,0,0
33073173,1,1,0,0,0,0,0
32165386,0,0,0,1,0,0,0
32350571,0,0,0,1,0,0,0
33003552,1,0,0,1,0,0,0
32957539,1,0,0,0,0,0,0
32700269,0,1,0,0,0,0,0
32717743,1,0,0,1,0,0,0
32468851,1,0,0,1,0,0,0
32371231,0,0,1,0,0,0,0
32606049,0,0,1,0,0,0,0
32631350,0,0,1,0,0,0,0
32438473,1,0,0,1,0,0,0
33069489,0,0,1,0,0,0,0
32178593,0,0,0,1,0,0,0
33020330,0,0,1,0,0,0,0
32850605,0,0,1,0,0,0,0
32750685,0,0,1,0,0,0,0
32949592,1,1,0,0,0,0,0
32536150,1,0,0,0,0,0,0
32837847,1,0,0,0,0,0,0
32835684,0,0,1,0,0,0,0
32885539,1,1,0,0,0,0,0
32901772,0,0,1,0,0,0,0
33015206,0,0,1,0,0,0,0
32422178,1,0,0,0,0,0,0
32659293,1,0,0,0,0,0,0
32659559,0,0,1,0,0,0,0
32855710,1,1,0,0,0,0,0
32843467,0,0,0,0,0,0,1
32675129,0,0,0,0,0,0,1
32586667,0,0,1,0,0,0,0
32907670,0,0,1,0,0,0,0
32328954,0,1,0,0,0,0,0
32720706,0,1,0,0,0,0,0
32663490,0,0,0,0,0,0,1
32304192,0,0,1,0,0,0,0
32834623,0,0,1,0,0,1,0
32993173,1,0,0,1,0,0,0
32838400,0,0,0,0,0,0,1
32713366,0,0,1,0,0,0,0
32835901,0,0,0,0,0,0,1
32311512,0,1,0,0,0,0,0
32676299,0,0,1,0,0,0,0
32919162,0,0,1,0,0,0,0
32787337,1,0,0,1,0,0,0
32313309,0,0,1,0,0,0,0
32825305,1,0,0,1,0,0,0
32294052,0,0,1,0,0,0,0
32423515,0,0,1,0,0,0,0
32968552,0,0,0,0,0,0,1
32726868,1,1,0,0,0,0,0
32917729,0,1,0,0,0,0,0
32591880,0,0,1,0,0,0,0
33076405,1,1,0,0,0,0,0
32760081,0,0,1,0,0,1,0
32989408,0,0,1,0,0,0,0
32843094,0,0,0,0,1,0,0
33005461,0,0,0,0,0,0,1
32735892,1,0,0,1,0,0,0
32556796,0,0,1,0,0,0,0
32730812,0,0,1,0,0,0,0
32927835,1,1,0,0,0,0,0
32834515,0,0,1,0,0,0,0
32329958,0,0,1,0,0,0,0
32485205,1,0,0,1,0,0,0
32723448,0,0,0,0,0,0,1
32229802,0,0,0,0,0,0,1
32805314,1,0,0,1,0,0,0
33070539,1,0,0,1,0,0,0
33030047,1,1,0,0,0,0,0
32601655,0,0,1,0,0,0,0
32235486,0,1,0,0,0,0,0
32441805,1,0,0,1,0,0,0
32574316,0,1,0,0,0,0,0
32812902,0,0,1,0,0,0,0
32591651,0,0,1,0,1,0,0
32704517,0,1,1,0,0,0,0
32701376,1,1,0,0,0,0,0
32620267,0,0,1,0,0,0,0
32232322,0,1,0,0,0,0,0
32173110,1,0,0,0,0,0,0
32452746,0,0,1,0,0,0,0
32718772,0,0,1,0,0,0,0
32604797,1,0,0,1,0,0,0
32425003,1,1,0,0,0,0,0
32447283,0,0,1,0,0,0,0
32381643,0,1,0,0,0,0,0
32738812,0,0,1,0,0,0,0
32479829,1,1,0,0,0,0,0
32442308,0,1,1,0,0,0,0
33028485,1,0,0,0,0,0,0
32510581,0,1,0,0,0,0,0
32961081,0,0,1,0,0,0,0
32792708,0,0,1,0,0,0,0
32498655,0,0,1,0,0,0,0
32493868,0,0,1,0,0,0,0
32264957,0,0,1,0,0,0,0
32376099,1,0,0,1,0,0,0
32653522,1,0,0,1,0,0,0
32873480,0,1,0,0,0,0,0
32918209,1,0,0,1,0,0,0
33061744,1,1,0,1,0,0,0
32932951,0,0,0,0,0,0,1
32959614,0,0,1,0,0,0,0
32501147,0,0,1,0,0,0,0
32967538,0,0,1,0,0,0,0
32566558,1,1,0,0,0,0,0
32881062,1,0,0,1,0,0,0
32516273,0,0,0,0,1,0,0
32645559,0,0,1,0,0,0,0
32510035,0,0,1,0,0,0,0
32232218,0,1,0,0,0,0,0
32813692,0,0,1,0,0,0,0
32749705,1,1,0,0,0,0,0
32171948,0,0,1,0,0,1,0
32663415,0,0,1,0,0,0,0
32918855,1,0,0,1,0,0,0
32516107,0,0,0,0,0,0,1
33031017,1,0,0,1,0,0,0
32419438,1,1,0,0,0,0,0
32614638,0,0,1,0,0,0,0
33016619,1,1,0,0,0,0,0
32476163,0,0,1,0,0,0,0
32388458,1,1,0,0,0,0,0
32845160,0,1,1,0,0,0,0
32794456,0,0,1,0,0,0,0
32533662,0,0,1,0,0,0,0
32226695,1,0,0,1,0,0,0
32420913,0,0,1,0,0,0,0
32817598,1,0,1,0,0,0,0
32590234,0,1,0,0,0,0,0
32778501,0,0,1,0,0,0,0
32405905,0,0,1,0,0,0,0
32271460,1,0,1,0,0,0,0
33073910,0,1,0,1,0,0,0
32821315,0,0,0,0,0,0,1
32651106,0,1,0,0,0,0,0
32416410,0,0,0,1,0,0,0
32469255,1,0,0,1,0,0,0
32358884,0,0,1,0,0,0,0
32965715,1,0,0,0,0,0,0
32542743,0,1,0,0,0,0,0
32978154,0,1,0,0,0,0,0
32643596,0,0,0,1,0,0,0
32814791,0,0,0,1,0,0,0
32367739,0,0,1,0,0,0,0
33034653,0,0,1,0,0,0,0
32357553,1,0,0,1,0,0,0
32752010,1,0,0,0,0,0,0
33008280,1,0,0,0,0,0,0
32792023,0,0,1,0,1,0,0
32688068,0,1,1,0,0,0,0
33033595,1,0,0,0,0,0,0
32836800,0,0,1,0,0,0,0
32652001,1,0,0,1,0,0,0
32706616,0,0,1,0,0,0,0
33009614,0,0,1,0,0,0,0
32279908,1,0,0,1,0,0,0
33007478,1,1,0,0,0,0,0
32533676,0,0,1,0,0,0,0
32542159,0,0,0,0,0,0,1
32446813,1,1,0,0,0,0,0
32553456,0,0,1,0,0,0,0
32904057,0,0,1,0,0,0,0
32548832,0,0,1,0,0,0,0
32653479,0,0,1,0,0,0,0
32962355,1,0,0,1,0,0,0
32189175,0,0,0,0,0,0,1
32315733,1,0,0,1,0,0,0
32500936,0,0,0,0,0,0,1
32782035,1,1,0,0,0,0,0
32710161,1,0,0,0,0,0,0
33062217,0,1,0,0,0,0,0
32745172,1,0,0,1,0,0,0
32293875,1,0,0,1,0,0,0
32333961,0,0,1,0,0,0,0
32837734,0,0,0,0,0,0,1
32549334,0,0,1,0,0,0,0
32636055,1,0,0,1,0,0,0
32311431,0,0,0,1,0,0,0
32738143,0,0,1,0,1,0,0
32716648,1,0,0,1,0,0,0
32573074,0,0,1,0,0,0,0
32386246,0,0,1,0,0,0,0
32898996,0,0,0,0,0,0,1
32707480,1,0,0,0,0,0,0
32875990,1,0,0,0,0,0,0
32903195,0,0,1,0,0,0,0
32978255,1,0,0,1,0,0,0
32537955,0,0,1,0,0,0,0
32922783,0,0,1,0,0,0,0
32568102,0,0,0,0,0,0,1
32654489,1,0,0,0,0,0,0
32421367,1,0,0,1,0,0,0
32934130,0,0,1,0,0,0,0
32839759,0,0,0,0,0,0,1
33024144,0,0,1,1,1,0,0
32405183,1,1,0,0,0,0,0
32745829,0,0,0,1,0,0,0
32981365,1,0,0,1,0,0,0
33074995,0,1,1,0,0,0,0
32868977,0,0,0,0,0,0,1
32952823,0,0,1,0,0,0,0
32795834,1,0,0,1,0,0,0
32600363,1,0,0,0,0,0,0
33024307,1,1,0,1,1,0,0
32841640,1,0,0,1,0,0,0
32582401,1,0,0,0,0,0,0
32808695,1,1,0,0,0,0,0
32449614,0,0,1,0,0,0,0
32594085,0,0,0,0,0,0,1
32534944,1,0,0,1,0,0,0
32466326,0,0,1,0,0,0,0
32452598,1,1,0,0,0,0,0
32496254,0,0,1,0,0,0,0
32430441,0,0,1,0,0,0,0
33002611,1,0,0,0,0,0,0
32646471,0,0,1,0,0,0,0
32899803,0,0,1,0,0,0,0
32449007,0,0,1,0,0,0,0
32585611,1,0,0,0,0,0,0
32836696,0,0,1,0,0,1,0
33006717,0,0,0,0,0,0,1
32580293,0,0,1,0,0,0,0
32391184,1,0,0,1,0,0,0
32571894,0,1,0,0,0,0,0
32156332,0,0,1,0,0,0,0
32719281,0,0,1,0,0,0,0
32539253,0,0,1,0,0,0,0
33078074,0,0,1,0,0,0,0
32549025,0,1,0,0,0,0,0
32726296,0,1,0,0,0,0,0
32345485,1,0,0,0,0,0,0
32837741,1,0,0,0,0,0,0
33039965,1,1,0,0,0,0,0
32858476,0,0,1,0,0,0,0
32893867,0,0,1,0,0,0,0
33052173,0,0,1,0,0,0,0
32194239,0,0,0,0,1,0,0
32907675,0,0,1,0,0,0,0
33074525,1,1,0,0,0,0,0
32919074,0,1,0,0,0,0,0
32827125,0,1,0,0,0,0,0
32756065,1,0,0,0,0,0,0
32725053,0,0,0,0,0,0,1
32550259,1,1,0,1,0,0,0
32381617,0,0,0,1,0,0,0
33067931,0,0,1,0,0,0,0
32472991,1,0,0,1,0,0,0
32940192,1,0,0,0,0,0,0
32410772,1,0,0,0,0,0,0
32500099,0,0,1,0,0,0,0
32471703,0,1,0,0,0,0,0
32684351,1,0,0,0,0,0,0
32921729,0,1,0,1,0,0,0
32493174,0,0,1,0,0,0,0
32867108,0,0,1,0,0,0,0
32620220,0,1,0,0,0,0,0
32834247,0,0,1,0,0,0,0
32630565,0,0,0,0,0,1,0
32503593,0,0,1,0,0,0,0
33001857,0,0,1,0,0,0,0
32425246,1,0,0,0,0,0,0
32241097,0,0,1,0,0,0,0
32862832,0,0,1,0,0,0,0
32765844,1,0,0,1,0,0,0
32803245,0,1,0,0,0,0,0
32293741,0,1,0,0,0,0,0
32945156,0,1,0,0,0,0,0
33033256,0,1,1,0,0,0,0
32546835,1,0,0,1,0,0,0
32985664,1,1,0,0,0,0,0
32373994,1,0,0,1,0,0,0
32898764,1,0,0,1,0,0,0
32325025,1,0,0,1,0,0,0
32584604,0,1,0,0,0,0,0
32360585,1,0,0,0,0,0,0
32535397,0,1,0,0,0,0,0
32564908,1,0,0,1,0,0,0
32370923,0,0,1,0,0,0,0
32658740,0,1,0,0,0,0,0
32207910,0,1,1,0,1,0,0
32943787,0,0,1,0,1,0,0
32835302,1,0,0,1,0,0,0
33052196,0,1,0,0,0,0,0
32742855,1,1,0,1,0,0,0
33075525,1,0,0,0,0,0,0
32777401,0,0,1,0,0,0,0
32441299,1,0,0,1,0,0,0
32540462,0,0,1,0,0,0,0
32765748,1,1,0,0,0,0,0
33003134,1,1,0,0,0,0,0
33073982,0,1,0,0,0,0,0
32943628,1,0,0,1,0,0,0
32271374,0,1,0,0,0,0,0
32514427,0,0,1,0,0,0,0
32853491,1,0,1,0,0,0,0
32660611,1,0,0,0,0,0,0
32583525,0,0,1,0,0,0,0
32502901,1,0,0,1,0,0,0
32590117,1,0,0,1,0,0,0
32642757,0,0,0,0,0,0,1
32542188,0,0,0,0,0,0,1
32568661,0,1,0,0,1,0,0
33035643,1,0,0,1,0,0,0
32883155,0,1,0,0,0,0,0
32576311,0,0,1,0,0,0,0
32304737,0,0,1,0,0,0,0
32434634,0,1,0,0,0,0,0
33038682,0,0,1,0,0,0,0
33036676,1,1,0,0,0,0,0
32371551,0,0,1,0,0,0,0
32864306,0,0,1,0,0,0,0
32833775,1,0,0,1,0,0,0
32437283,0,0,1,0,0,0,0
32819776,0,0,1,0,0,0,0
32973089,0,0,1,0,0,1,0
32501371,0,0,1,0,0,0,0
32665054,1,1,0,0,0,0,0
32513768,0,0,0,0,0,0,1
32864162,1,0,0,1,0,0,0
32827292,0,0,1,0,0,0,0
33009957,1,0,1,0,0,0,0
32552534,1,0,0,1,0,0,0
32862066,0,0,1,0,0,0,0
32576139,1,1,0,0,0,0,0
32837691,0,0,1,0,0,0,0
32957032,0,1,0,0,0,0,0
32476796,0,1,0,1,1,0,0
31944312,0,1,0,0,0,0,0
32563234,1,1,0,1,0,0,0
32422894,1,0,0,1,0,0,0
32531538,1,0,0,1,0,0,0
32801138,0,0,1,0,0,0,0
32472827,0,0,0,0,0,0,1
32913581,1,0,0,1,0,0,0
32812030,0,1,0,0,0,0,0
32926255,0,0,1,0,0,0,0
33075793,0,1,0,0,0,0,0
32984615,0,1,0,0,0,0,0
32952820,0,0,0,0,0,0,1
32933365,1,0,0,0,0,0,0
32749806,0,0,1,0,0,0,0
32681611,0,1,0,0,0,0,0
32561317,1,0,0,0,0,0,0
32559276,0,0,1,0,0,0,0
33072876,0,0,1,0,0,0,0
32834595,0,0,1,0,0,1,0
32579866,0,0,1,0,0,0,0
33031409,1,0,0,0,0,0,0
32216717,0,1,0,0,0,0,0
33011225,0,0,1,0,1,0,0
32576467,0,0,1,0,0,0,0
32718292,1,1,0,0,0,0,0
32834820,0,0,1,0,0,1,0
33071786,1,0,0,1,0,0,0
32815481,1,0,0,1,0,0,0
32412012,0,0,1,0,0,0,0
32640484,1,0,0,0,0,0,0
32540828,0,0,1,0,0,0,0
32575492,0,0,1,0,0,0,0
32777441,1,0,0,0,0,0,0
32421479,0,0,1,0,0,0,0
32360133,0,0,1,0,0,0,0
32837724,0,0,0,0,0,0,1
32444382,1,0,0,0,0,0,0
32961636,0,0,1,0,0,0,0
32728758,0,0,1,0,0,0,0
32643585,0,0,1,0,1,0,0
32827241,0,0,1,0,0,0,0
33015361,0,0,1,0,0,0,0
32386672,0,0,1,0,0,0,0
32608097,0,0,1,0,0,0,0
32450310,0,0,1,0,0,0,0
32617196,0,0,1,0,0,0,0
32386882,0,0,1,0,0,0,0
32323646,1,0,1,0,0,0,0
32202911,0,0,1,0,0,0,0
32731257,1,0,0,0,0,0,0
32404529,0,0,0,1,1,0,0
32371416,0,0,0,0,0,0,1
32758453,0,0,1,0,0,1,0
32281335,1,0,0,0,0,0,0
32690602,0,0,1,0,0,0,0
32046137,0,0,0,0,1,1,0
32530147,0,0,1,0,0,0,0
32850924,1,0,0,0,0,0,0
32722908,1,0,0,1,0,0,0
32529015,0,0,1,0,0,0,0
32552509,0,0,1,0,0,0,0
32289090,0,0,1,0,1,1,0
32917884,1,0,0,1,0,0,0
32343419,0,0,1,0,0,0,0
32561990,0,1,0,0,0,0,0
32635935,1,0,0,1,0,0,0
32229257,1,0,0,0,0,0,0
32719687,1,0,0,1,0,0,0
32520340,0,0,1,0,0,0,0
32762043,0,0,0,0,0,0,1
33030104,0,0,1,0,0,0,0
32363242,0,0,1,0,0,0,0
32267072,1,0,0,1,0,0,0
32383254,0,1,0,0,0,0,0
32840072,1,0,0,1,0,0,0
32597550,0,0,0,0,0,0,1
32640169,0,0,0,1,0,0,0
32965454,0,0,1,0,0,0,0
32662749,0,0,1,0,0,0,0
33010584,1,0,0,1,0,0,0
32758884,1,0,0,1,0,0,0
32442265,0,1,0,0,1,0,0
32311380,0,0,1,0,0,0,0
32773400,0,1,0,0,0,0,0
32511033,1,0,1,0,0,0,0
33051695,1,0,0,0,0,0,0
32953634,0,1,0,0,0,0,0
32665940,0,0,0,0,0,0,1
32191813,0,1,1,0,0,0,0
32283006,0,1,0,1,0,0,0
32305989,0,0,1,0,0,0,0
32787389,0,0,1,0,0,0,0
32544375,0,0,1,0,0,0,0
32728817,1,1,0,1,0,0,0
32541971,0,0,1,0,0,0,0
32772343,1,0,0,1,0,0,0
32904653,0,0,1,0,0,0,0
32900401,0,0,1,0,0,0,0
32930388,0,0,1,0,0,0,0
32683039,1,1,0,1,0,0,0
32283282,0,0,1,0,0,0,0
32717066,1,1,0,0,0,0,0
32348055,1,0,0,0,0,0,0
33072647,0,0,0,0,0,0,1
32940538,0,0,1,0,0,0,0
32171952,1,1,1,1,1,0,0
32410912,0,0,1,0,0,0,0
33020730,0,0,1,0,0,0,0
32921930,0,0,1,0,0,0,0
32643448,1,0,0,1,0,0,0
32828577,1,1,0,0,0,0,0
32955773,0,0,1,0,0,0,0
32904846,0,0,1,0,0,0,0
32357976,0,0,1,0,0,0,0
32838034,0,0,1,0,0,0,0
32800571,0,0,1,0,0,0,0
32984255,0,0,1,0,0,0,0
32884519,0,0,0,0,0,0,1
32571648,0,0,1,0,0,0,0
32329246,1,0,0,0,0,0,0
32578948,0,1,1,0,0,0,0
32458125,0,1,0,0,0,0,0
32764480,0,0,1,0,0,0,0
33051994,0,1,1,0,0,0,0
32687551,1,1,1,0,0,0,0
32677025,0,0,1,0,0,0,0
32658843,0,0,1,0,0,0,0
32860510,0,1,0,0,0,0,0
32876256,1,0,0,0,0,0,0
32735161,0,0,1,0,0,0,0
32657473,1,0,0,1,0,0,0
32503824,1,1,0,0,0,0,0
32914217,0,1,1,0,0,0,0
33021147,1,0,0,0,0,0,0
32602983,0,0,1,0,0,0,0
32324359,1,1,0,0,0,0,0
32954769,0,0,0,0,0,0,1
32552139,0,0,0,0,0,0,1
32483523,1,0,0,0,0,0,0
32616597,1,1,0,0,0,0,0
32822224,0,1,0,0,0,0,0
32105680,0,0,0,1,0,0,0
32499073,0,0,1,0,0,0,0
32869699,1,0,0,1,0,0,0
32972763,0,0,0,0,0,0,1
32546678,0,1,0,0,0,0,0
32501362,0,0,1,0,0,0,0
33034016,1,1,0,0,0,0,0
32641351,1,1,1,0,0,0,0
32556400,0,0,0,0,0,0,1
32627645,0,0,1,0,0,0,0
32986248,1,1,0,0,0,0,0
32533669,1,0,1,0,0,0,0
32294807,1,0,0,0,0,0,0
32674175,0,0,1,0,0,0,0
32674823,1,1,0,0,0,0,0
32437754,0,0,1,0,0,0,0
